,rospy+AF8-node+AF8-type,log+AF8-severity,date+AF8-time,node+AF8-name,node+AF8-log
0,rospy.client,INFO,+ACI-2023+AC0-11+AC0-11 15:00:26,606+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-26727+AF0-+ACI-
4816,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:22,015+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:46060/
4817,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:22,015+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:46949/
4818,rospy.core,INFO,+ACI-2023+AC0-12+AC0-11 17:12:22,233+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
4819,rospy.core,INFO,+ACI-2023+AC0-12+AC0-11 17:12:22,397+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
4820,rospy.core,INFO,+ACI-2023+AC0-12+AC0-11 17:12:22,588+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
4821,rospy.core,INFO,+ACI-2023+AC0-12+AC0-11 17:12:22,593+ACI-,signal+AF8-shutdown,+AFs-atexit+AF0-
4822,rospy.client,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,404+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-12975+AF0-+ACI-
4823,xmlrpc,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,427+ACI-,XML+AC0-RPC,server binding to 0.0.0.0:0
4824,xmlrpc,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,428+ACI-,Started,XML+AC0-RPC server +AFs-http://192.168.50.94:44409/+AF0-
4825,rospy.impl.masterslave,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,428+ACI-,+AF8-ready:,http://192.168.50.94:44409/
4826,rospy.registration,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,430+ACI-,Registering,with master node http://021708CP00107.local:11311
4827,rospy.init,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,432+ACI-,ROS,Slave URI: +AFs-http://192.168.50.94:44409/+AF0-
4828,rospy.init,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,432+ACI-,registered,with master
4829,rospy.rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,432+ACI-,initializing,/rosout core topic
4830,xmlrpc,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,430+ACI-,xml,rpc node: starting XML+AC0-RPC server
4831,rospy.rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,440+ACI-,connected,to core topic /rosout
4832,rospy.simtime,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,444+ACI-,/use+AF8-sim+AF8-time,+ACI-is not set, will not subscribe to simulated time +AFs-/clock+AF0- topic+ACI-
4833,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,492+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:36877/+AF0-, count 0+ACI-
4834,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,503+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:36877/+AF0-, count 0+ACI-
4835,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,521+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:36877/+AF0-, count 0+ACI-
4836,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,522+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:36877/+AF0-, count 0+ACI-
4837,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,525+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:46918/+AF0-, count 1+ACI-
4838,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,570+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:46918/+AF0-, count 0+ACI-
4839,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,726+ACI-,topic+AFs-/rosout+AF0-,+ACI-adding connection to +AFs-/rosout+AF0-, count 0+ACI-
4840,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,734+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:46918/+AF0-, count 0+ACI-
4841,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,734+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
4842,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,736+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
4843,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,738+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
4844,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,739+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:46918/+AF0-, count 0+ACI-
4845,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,776+ACI-,topic+AFs-/robot/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:36877/+AF0-, count 0+ACI-
4846,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,801+ACI-,Robot,Enabled
4847,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:36,925+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,+ACI-adding connection to +AFs-/end+AF8-effector+AF8-io+AF0-, count 0+ACI-
4848,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:12:37,024+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
4849,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:12:40,769+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg-+ACI-
4850,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:12:42,878+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg- command+ACI-
4851,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:12:57,902+ACI-,Command,+ACI-Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Started Executing guarded move to joint position, timeout +AD0- 5.0+ACI-
4852,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:13:02,908+ACI-,Command,Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Successfully executed guarded move to joint position
4853,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:13:02,921+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Querying desired pose in base frame of sawyer
4854,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:02,949+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:46803/+AF0-, count 0+ACI-
4855,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:02,952+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:42565/+AF0-, count 1+ACI-
4856,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:02,953+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:56483/+AF0-, count 1+ACI-
4857,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:02,954+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:46803/+AF0-, count 0+ACI-
4858,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:02,954+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:46060/+AF0-, count 0+ACI-
4859,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:02,955+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:46949/+AF0-, count 1+ACI-
4860,rospy.core,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,091+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
4861,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,106+ACI-,topic+AFs-/rosout+AF0-,removing connection to /rosout
4862,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,108+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,removing connection to /realtime+AF8-loop
4863,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,109+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,removing connection to /realtime+AF8-loop
4864,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,109+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,removing connection to /realtime+AF8-loop
4865,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,109+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,removing connection to /end+AF8-effector+AF8-io
4866,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,109+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,removing connection to /realtime+AF8-loop
4867,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,109+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,removing connection to http://021708CP00107.local:36877/
4868,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,110+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:36877/
4869,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,111+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:36877/
4870,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,111+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:36877/
4871,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,111+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:36877/
4872,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,111+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:46918/
4873,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,112+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:46918/
4874,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,112+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:46918/
4875,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,112+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,removing connection to http://021708CP00107.local:46918/
4876,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,112+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:36877/
4877,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,113+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:46803/
4878,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,113+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:42565/
4879,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,113+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:56483/
4880,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,113+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://192.168.50.94:46803/
4881,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,114+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:46060/
4882,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,114+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:46949/
4883,rospy.core,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,317+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
4884,rospy.core,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,506+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
4885,rospy.core,INFO,+ACI-2023+AC0-12+AC0-11 17:13:06,692+ACI-,signal+AF8-shutdown,+AFs-atexit+AF0-
4886,rospy.client,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,718+ACI-,+ACI-init+AF8-node,+ACI-,+ACI-name+AFs-/CommandServer+AF0-, pid+AFs-13742+AF0-+ACI-
4887,xmlrpc,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,718+ACI-,XML+AC0-RPC,server binding to 0.0.0.0:0
4888,xmlrpc,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,719+ACI-,Started,XML+AC0-RPC server +AFs-http://192.168.50.94:34123/+AF0-
4889,rospy.init,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,719+ACI-,ROS,Slave URI: +AFs-http://192.168.50.94:34123/+AF0-
4890,rospy.impl.masterslave,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,719+ACI-,+AF8-ready:,http://192.168.50.94:34123/
4891,rospy.registration,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,722+ACI-,Registering,with master node http://021708CP00107.local:11311
4892,xmlrpc,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,722+ACI-,xml,rpc node: starting XML+AC0-RPC server
4893,rospy.init,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,819+ACI-,registered,with master
4894,rospy.rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,819+ACI-,initializing,/rosout core topic
4895,rospy.rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,833+ACI-,connected,to core topic /rosout
4896,rospy.simtime,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,837+ACI-,/use+AF8-sim+AF8-time,+ACI-is not set, will not subscribe to simulated time +AFs-/clock+AF0- topic+ACI-
4897,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,901+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:59583/+AF0-, count 0+ACI-
4898,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,910+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:59583/+AF0-, count 0+ACI-
4899,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,924+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:59583/+AF0-, count 0+ACI-
4900,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,930+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:50639/+AF0-, count 0+ACI-
4901,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,934+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:59583/+AF0-, count 1+ACI-
4902,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:46,980+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:50639/+AF0-, count 0+ACI-
4903,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:47,059+ACI-,topic+AFs-/rosout+AF0-,+ACI-adding connection to +AFs-/rosout+AF0-, count 0+ACI-
4904,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:47,086+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:50639/+AF0-, count 0+ACI-
4905,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:47,094+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:50639/+AF0-, count 0+ACI-
4906,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:47,163+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
4907,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:47,164+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
4908,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:47,164+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
4909,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:47,360+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,+ACI-adding connection to +AFs-/end+AF8-effector+AF8-io+AF0-, count 0+ACI-
4910,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:49,213+ACI-,topic+AFs-/robot/state+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:59583/+AF0-, count 0+ACI-
4911,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:17:49,234+ACI-,Robot,Enabled
4912,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:49,461+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,+ACI-adding connection to +AFs-/realtime+AF8-loop+AF0-, count 0+ACI-
4913,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:17:50,358+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Started Executing Gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg-+ACI-
4914,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:17:52,465+ACI-,Command,+ACI-Server log: (+AFs-GripperServiceServer+AF0-):  Successfully executed gripper gripper+AF8-cmd: +ACIAIg-Open+ACIAIg- command+ACI-
4915,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:17:55,478+ACI-,Command,+ACI-Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Started Executing guarded move to joint position, timeout +AD0- 5.0+ACI-
4916,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:17:56,653+ACI-,Command,Server log: (+AFs-GuardedMoveToJointPositionServer+AF0-):  Successfully executed guarded move to joint position
4917,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:17:56,664+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Querying desired pose in base frame of sawyer
4918,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:56,694+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:38566/+AF0-, count 0+ACI-
4919,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:56,695+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:34889/+AF0-, count 1+ACI-
4920,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:56,696+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://192.168.50.94:34889/+AF0-, count 0+ACI-
4921,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:56,699+ACI-,topic+AFs-/tf+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:53862/+AF0-, count 2+ACI-
4922,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:56,699+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:56206/+AF0-, count 1+ACI-
4923,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:17:56,702+ACI-,topic+AFs-/tf+AF8-static+AF0-,+ACI-adding connection to +AFs-http://021708CP00107.local:54985/+AF0-, count 2+ACI-
4924,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:18:01,686+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
4925,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:18:02,692+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
4926,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:18:03,698+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
4927,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:18:04,704+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
4928,rosout,INFO,+ACI-2023+AC0-12+AC0-11 17:18:05,711+ACI-,Command,Server log: (+AFs-ServoToPoseServiceServer+AF0-):  Failed to fetch the transform between desired position and base.
4929,rosout,ERROR,+ACI-2023+AC0-12+AC0-11 17:18:06,718+ACI-,Error,processing request: local variable 'trans' referenced before assignment
4930,rospy.core,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,347+ACI-,signal+AF8-shutdown,+AFs-signal+AC0-2+AF0-
4931,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,359+ACI-,topic+AFs-/rosout+AF0-,removing connection to /rosout
4932,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,359+ACI-,topic+AFs-/robot/limb/right/set+AF8-speed+AF8-ratio+AF0-,removing connection to /realtime+AF8-loop
4933,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,359+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF0-,removing connection to /realtime+AF8-loop
4934,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,360+ACI-,topic+AFs-/robot/limb/right/joint+AF8-command+AF8-timeout+AF0-,removing connection to /realtime+AF8-loop
4935,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,360+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/command+AF0-,removing connection to /end+AF8-effector+AF8-io
4936,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,360+ACI-,topic+AFs-/robot/set+AF8-super+AF8-enable+AF0-,removing connection to /realtime+AF8-loop
4937,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,360+ACI-,topic+AFs-/robot/limb/right/endpoint+AF8-state+AF0-,removing connection to http://021708CP00107.local:59583/
4938,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,360+ACI-,topic+AFs-/robot/limb/right/tip+AF8-states+AF0-,removing connection to http://021708CP00107.local:59583/
4939,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,361+ACI-,topic+AFs-/robot/limb/right/collision+AF8-detection+AF8-state+AF0-,removing connection to http://021708CP00107.local:59583/
4940,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,362+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:50639/
4941,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,363+ACI-,topic+AFs-/robot/joint+AF8-states+AF0-,removing connection to http://021708CP00107.local:59583/
4942,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,364+ACI-,topic+AFs-/io/end+AF8-effector/config+AF0-,removing connection to http://021708CP00107.local:50639/
4943,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,364+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/config+AF0-,removing connection to http://021708CP00107.local:50639/
4944,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,365+ACI-,topic+AFs-/io/end+AF8-effector/right+AF8-gripper/state+AF0-,removing connection to http://021708CP00107.local:50639/
4945,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,365+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:59583/
4946,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,365+ACI-,topic+AFs-/robot/state+AF0-,removing connection to http://021708CP00107.local:59583/
4947,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,365+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:38566/
4948,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,365+ACI-,topic+AFs-/tf+AF0-,removing connection to http://192.168.50.94:34889/
4949,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,366+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:53862/
4950,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,366+ACI-,topic+AFs-/tf+AF0-,removing connection to http://021708CP00107.local:53862/
4951,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,366+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://192.168.50.94:34889/
4952,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,366+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://192.168.50.94:34889/
4953,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,366+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:56206/
4954,rospy.internal,INFO,+ACI-2023+AC0-12+AC0-11 17:18:39,367+ACI-,topic+AFs-/tf+AF8-static+AF0-,removing connection to http://021708CP00107.local:54985/
